zone_temp_id;temporary_JJ96-211;register;act_number;warning
53534;30081;JJ169;499;FOLIO vide ou non reconnu dans Acts CSV
53535;30081;JJ169;499;FOLIO vide ou non reconnu dans Acts CSV
53536;30082;JJ169;500;FOLIO vide ou non reconnu dans Acts CSV
53537;30082;JJ169;500;FOLIO vide ou non reconnu dans Acts CSV
53538;30083;JJ169;501;FOLIO vide ou non reconnu dans Acts CSV
53539;30083;JJ169;501;FOLIO vide ou non reconnu dans Acts CSV
53540;30084;JJ169;502;FOLIO vide ou non reconnu dans Acts CSV
53541;30084;JJ169;502;FOLIO vide ou non reconnu dans Acts CSV
53542;30085;JJ169;503;FOLIO vide ou non reconnu dans Acts CSV
53543;30085;JJ169;503;FOLIO vide ou non reconnu dans Acts CSV
53544;30085;JJ169;503;FOLIO vide ou non reconnu dans Acts CSV
53545;30086;JJ169;504;
53546;30086;JJ169;504;
53547;30087;JJ169;505;FOLIO vide ou non reconnu dans Acts CSV
53548;30087;JJ169;505;FOLIO vide ou non reconnu dans Acts CSV
53549;30088;JJ169;506;FOLIO vide ou non reconnu dans Acts CSV
53550;30088;JJ169;506;FOLIO vide ou non reconnu dans Acts CSV
53551;30088;JJ169;506;FOLIO vide ou non reconnu dans Acts CSV
53552;30089;JJ169;507;FOLIO vide ou non reconnu dans Acts CSV
53553;30089;JJ169;507;FOLIO vide ou non reconnu dans Acts CSV
53554;30090;JJ169;508;FOLIO vide ou non reconnu dans Acts CSV
53555;30090;JJ169;508;FOLIO vide ou non reconnu dans Acts CSV
53556;30090;JJ169;508;FOLIO vide ou non reconnu dans Acts CSV
53557;30091;JJ169;509;FOLIO vide ou non reconnu dans Acts CSV
53558;30091;JJ169;509;FOLIO vide ou non reconnu dans Acts CSV
53559;30092;JJ169;510;FOLIO vide ou non reconnu dans Acts CSV
53560;30092;JJ169;510;FOLIO vide ou non reconnu dans Acts CSV
53561;30093;JJ169;511;FOLIO vide ou non reconnu dans Acts CSV
53562;30093;JJ169;511;FOLIO vide ou non reconnu dans Acts CSV
53563;30094;JJ169;512;FOLIO vide ou non reconnu dans Acts CSV
53564;30094;JJ169;512;FOLIO vide ou non reconnu dans Acts CSV
53565;30095;JJ169;513;FOLIO vide ou non reconnu dans Acts CSV
53566;30096;JJ169;514;FOLIO vide ou non reconnu dans Acts CSV
53567;30097;JJ169;515;FOLIO vide ou non reconnu dans Acts CSV
53568;30097;JJ169;515;FOLIO vide ou non reconnu dans Acts CSV
53569;30098;JJ169;516;
53570;30098;JJ169;516;
53571;30099;JJ169;517;FOLIO vide ou non reconnu dans Acts CSV
53572;30099;JJ169;517;FOLIO vide ou non reconnu dans Acts CSV
53573;30100;JJ169;518;FOLIO vide ou non reconnu dans Acts CSV
53574;30100;JJ169;518;FOLIO vide ou non reconnu dans Acts CSV
53575;30101;JJ169;519;FOLIO vide ou non reconnu dans Acts CSV
53576;30101;JJ169;519;FOLIO vide ou non reconnu dans Acts CSV
53577;30102;JJ169;520;FOLIO vide ou non reconnu dans Acts CSV
53578;30102;JJ169;520;FOLIO vide ou non reconnu dans Acts CSV
53579;30103;JJ169;521;
53580;30103;JJ169;521;
53581;30104;JJ169;522;FOLIO vide ou non reconnu dans Acts CSV
53582;30104;JJ169;522;FOLIO vide ou non reconnu dans Acts CSV
53583;30105;JJ169;523;FOLIO vide ou non reconnu dans Acts CSV
53584;30106;JJ169;524;FOLIO vide ou non reconnu dans Acts CSV
53585;30107;JJ169;525;FOLIO vide ou non reconnu dans Acts CSV
53586;30107;JJ169;525;FOLIO vide ou non reconnu dans Acts CSV
53587;30108;JJ169;526;FOLIO vide ou non reconnu dans Acts CSV
53588;30108;JJ169;526;FOLIO vide ou non reconnu dans Acts CSV
53589;30108;JJ169;526;FOLIO vide ou non reconnu dans Acts CSV
53590;30109;JJ169;527;FOLIO vide ou non reconnu dans Acts CSV
53591;30109;JJ169;527;FOLIO vide ou non reconnu dans Acts CSV
53592;30110;JJ169;528;FOLIO vide ou non reconnu dans Acts CSV
53593;30111;JJ169;529;FOLIO vide ou non reconnu dans Acts CSV
53594;30111;JJ169;529;FOLIO vide ou non reconnu dans Acts CSV
53595;30112;JJ169;530;FOLIO vide ou non reconnu dans Acts CSV
53596;30112;JJ169;530;FOLIO vide ou non reconnu dans Acts CSV
53597;30113;JJ169;531;
53598;30113;JJ169;531;
53599;30114;JJ169;532;FOLIO vide ou non reconnu dans Acts CSV
53600;30114;JJ169;532;FOLIO vide ou non reconnu dans Acts CSV
53601;30115;JJ169;533;FOLIO vide ou non reconnu dans Acts CSV
53602;30115;JJ169;533;FOLIO vide ou non reconnu dans Acts CSV
53603;30116;JJ169;534;FOLIO vide ou non reconnu dans Acts CSV
53614;30126;JJ170;1;
53615;30126;JJ170;1;
53616;30126;JJ170;1;
53617;30126;JJ170;1;
53618;30126;JJ170;1;
53619;30126;JJ170;1;
53620;30126;JJ170;1;
53621;30126;JJ170;1;
53622;30126;JJ170;1;
53623;30126;JJ170;1;
53624;30126;JJ170;1;
53625;30126;JJ170;1;
53626;30126;JJ170;1;
53627;30126;JJ170;1;
53628;30126;JJ170;1;
53629;30126;JJ170;1;
53630;30126;JJ170;1;
53631;30126;JJ170;1;
53632;30126;JJ170;1;
53633;30126;JJ170;1;
53634;30126;JJ170;1;
53635;30126;JJ170;1;
53636;30126;JJ170;1;
53637;30126;JJ170;1;
53638;30126;JJ170;1;
53639;30126;JJ170;1;
53640;30126;JJ170;1;
53641;30126;JJ170;1;
53642;30126;JJ170;1;
53643;30126;JJ170;1;
53644;30126;JJ170;1;
53645;30126;JJ170;1;
53646;30126;JJ170;1;
53647;30126;JJ170;1;
53648;30126;JJ170;1;
53649;30126;JJ170;1;
53650;30126;JJ170;1;
53651;30126;JJ170;1;
53652;30126;JJ170;1;
53653;30126;JJ170;1;
53654;30126;JJ170;1;
53655;30126;JJ170;1;
53656;30126;JJ170;1;
53657;30126;JJ170;1;
53658;30126;JJ170;1;
53659;30126;JJ170;1;
53660;30126;JJ170;1;
53661;30126;JJ170;1;
53662;30126;JJ170;1;
53663;30126;JJ170;1;
53664;30126;JJ170;1;
53665;30126;JJ170;1;
53666;30126;JJ170;1;
53667;30126;JJ170;1;
53668;30126;JJ170;1;
53669;30126;JJ170;1;
53670;30126;JJ170;1;
53671;30126;JJ170;1;
53672;30126;JJ170;1;
53673;30126;JJ170;1;
53674;30126;JJ170;1;
53675;30126;JJ170;1;
53676;30126;JJ170;1;
53677;30126;JJ170;1;
53678;30126;JJ170;1;
53679;30126;JJ170;1;
53680;30126;JJ170;1;
53681;30126;JJ170;1;
53682;30126;JJ170;1;
53683;30126;JJ170;1;
53684;30126;JJ170;1;
53685;30126;JJ170;1;
53686;30126;JJ170;1;
53689;30126;JJ170;1;
53690;30126;JJ170;1;
53691;30126;JJ170;1;
53692;30126;JJ170;1;
53693;30126;JJ170;1;
53694;30126;JJ170;1;
53695;30126;JJ170;1;
53696;30126;JJ170;1;
53697;30126;JJ170;1;
53698;30126;JJ170;1;
53699;30126;JJ170;1;
53700;30126;JJ170;1;
53701;30126;JJ170;1;
53702;30127;JJ170;2;
53703;30128;JJ170;3;FOLIO vide ou non reconnu dans Acts CSV
53704;30129;JJ170;4;FOLIO vide ou non reconnu dans Acts CSV
53705;30129;JJ170;4;FOLIO vide ou non reconnu dans Acts CSV
53706;30130;JJ170;5;
53707;30130;JJ170;5;
53708;30131;JJ170;6;FOLIO vide ou non reconnu dans Acts CSV
53709;30131;JJ170;6;FOLIO vide ou non reconnu dans Acts CSV
53710;30131;JJ170;6;FOLIO vide ou non reconnu dans Acts CSV
53711;30132;JJ170;7;FOLIO vide ou non reconnu dans Acts CSV
53712;30132;JJ170;7;FOLIO vide ou non reconnu dans Acts CSV
53713;30132;JJ170;7;FOLIO vide ou non reconnu dans Acts CSV
53714;30133;JJ170;8;FOLIO vide ou non reconnu dans Acts CSV
53715;30133;JJ170;8;FOLIO vide ou non reconnu dans Acts CSV
53716;30134;JJ170;9;FOLIO vide ou non reconnu dans Acts CSV
53717;30134;JJ170;9;FOLIO vide ou non reconnu dans Acts CSV
53718;30134;JJ170;9;FOLIO vide ou non reconnu dans Acts CSV
53719;30135;JJ170;10;FOLIO vide ou non reconnu dans Acts CSV
53720;30135;JJ170;10;FOLIO vide ou non reconnu dans Acts CSV
53721;30136;JJ170;11;FOLIO vide ou non reconnu dans Acts CSV
53722;30136;JJ170;11;FOLIO vide ou non reconnu dans Acts CSV
53723;30137;JJ170;12;FOLIO vide ou non reconnu dans Acts CSV
53724;30137;JJ170;12;FOLIO vide ou non reconnu dans Acts CSV
53725;30137;JJ170;12;FOLIO vide ou non reconnu dans Acts CSV
53726;30138;JJ170;13;
53727;30138;JJ170;13;
53728;30139;JJ170;14;FOLIO vide ou non reconnu dans Acts CSV
53729;30139;JJ170;14;FOLIO vide ou non reconnu dans Acts CSV
53730;30140;JJ170;15;
53731;30140;JJ170;15;
53732;30141;JJ170;16;FOLIO vide ou non reconnu dans Acts CSV
53733;30141;JJ170;16;FOLIO vide ou non reconnu dans Acts CSV
53734;30142;JJ170;17;FOLIO vide ou non reconnu dans Acts CSV
53735;30142;JJ170;17;FOLIO vide ou non reconnu dans Acts CSV
53736;30142;JJ170;17;FOLIO vide ou non reconnu dans Acts CSV
53737;30143;JJ170;18;FOLIO vide ou non reconnu dans Acts CSV
53738;30143;JJ170;18;FOLIO vide ou non reconnu dans Acts CSV
53739;30144;JJ170;19;FOLIO vide ou non reconnu dans Acts CSV
53740;30144;JJ170;19;FOLIO vide ou non reconnu dans Acts CSV
53741;30144;JJ170;19;FOLIO vide ou non reconnu dans Acts CSV
53742;30144;JJ170;19;FOLIO vide ou non reconnu dans Acts CSV
53743;30144;JJ170;19;FOLIO vide ou non reconnu dans Acts CSV
53744;30145;JJ170;20;FOLIO vide ou non reconnu dans Acts CSV
53745;30145;JJ170;20;FOLIO vide ou non reconnu dans Acts CSV
53746;30145;JJ170;20;FOLIO vide ou non reconnu dans Acts CSV
53747;30145;JJ170;20;FOLIO vide ou non reconnu dans Acts CSV
53748;30145;JJ170;20;FOLIO vide ou non reconnu dans Acts CSV
53749;30146;JJ170;21;
53750;30147;JJ170;22;FOLIO vide ou non reconnu dans Acts CSV
53751;30147;JJ170;22;FOLIO vide ou non reconnu dans Acts CSV
53752;30148;JJ170;23;FOLIO vide ou non reconnu dans Acts CSV
53753;30148;JJ170;23;FOLIO vide ou non reconnu dans Acts CSV
53754;30149;JJ170;24;
53755;30149;JJ170;24;
53756;30150;JJ170;25;
53757;30150;JJ170;25;
53758;30151;JJ170;26;FOLIO vide ou non reconnu dans Acts CSV
53759;30151;JJ170;26;FOLIO vide ou non reconnu dans Acts CSV
53760;30152;JJ170;27;
53761;30152;JJ170;27;
53762;30153;JJ170;28;
53763;30154;JJ170;29;FOLIO vide ou non reconnu dans Acts CSV
53764;30154;JJ170;29;FOLIO vide ou non reconnu dans Acts CSV
53765;30155;JJ170;30;FOLIO vide ou non reconnu dans Acts CSV
53766;30155;JJ170;30;FOLIO vide ou non reconnu dans Acts CSV
53767;30156;JJ170;31;FOLIO vide ou non reconnu dans Acts CSV
53768;30156;JJ170;31;FOLIO vide ou non reconnu dans Acts CSV
53769;30157;JJ170;32;
53770;30158;JJ170;33;
53771;30159;JJ170;34;FOLIO vide ou non reconnu dans Acts CSV
53772;30160;JJ170;35;FOLIO vide ou non reconnu dans Acts CSV
53773;30160;JJ170;35;FOLIO vide ou non reconnu dans Acts CSV
53774;30161;JJ170;36;FOLIO vide ou non reconnu dans Acts CSV
53775;30162;JJ170;37;
53776;30162;JJ170;37;
53777;30163;JJ170;38;
53778;30163;JJ170;38;
53779;30164;JJ170;39;FOLIO vide ou non reconnu dans Acts CSV
53780;30164;JJ170;39;FOLIO vide ou non reconnu dans Acts CSV
53781;30165;JJ170;40;FOLIO vide ou non reconnu dans Acts CSV
53782;30165;JJ170;40;FOLIO vide ou non reconnu dans Acts CSV
53783;30166;JJ170;41;FOLIO vide ou non reconnu dans Acts CSV
53784;30166;JJ170;41;FOLIO vide ou non reconnu dans Acts CSV
53785;30166;JJ170;41;FOLIO vide ou non reconnu dans Acts CSV
53786;30167;JJ170;42;FOLIO vide ou non reconnu dans Acts CSV
53787;30167;JJ170;42;FOLIO vide ou non reconnu dans Acts CSV
53788;30168;JJ170;43;FOLIO vide ou non reconnu dans Acts CSV
53789;30168;JJ170;43;FOLIO vide ou non reconnu dans Acts CSV
53790;30168;JJ170;43;FOLIO vide ou non reconnu dans Acts CSV
53791;30170;JJ170;45;FOLIO vide ou non reconnu dans Acts CSV
53792;30171;JJ170;46;FOLIO vide ou non reconnu dans Acts CSV
53793;30172;JJ170;47;FOLIO vide ou non reconnu dans Acts CSV
53794;30172;JJ170;47;FOLIO vide ou non reconnu dans Acts CSV
53795;30173;JJ170;48;
53796;30173;JJ170;48;
53797;30174;JJ170;49;FOLIO vide ou non reconnu dans Acts CSV
53798;30174;JJ170;49;FOLIO vide ou non reconnu dans Acts CSV
53799;30175;JJ170;50;FOLIO vide ou non reconnu dans Acts CSV
53800;30175;JJ170;50;FOLIO vide ou non reconnu dans Acts CSV
53801;30176;JJ170;51;FOLIO vide ou non reconnu dans Acts CSV
53802;30176;JJ170;51;FOLIO vide ou non reconnu dans Acts CSV
53803;30177;JJ170;52;
53804;30177;JJ170;52;
53805;30178;JJ170;53;
53806;30178;JJ170;53;
53807;30179;JJ170;54;
53808;30180;JJ170;55;
53809;30181;JJ170;56;FOLIO vide ou non reconnu dans Acts CSV
53810;30182;JJ170;57;FOLIO vide ou non reconnu dans Acts CSV
53811;30182;JJ170;57;FOLIO vide ou non reconnu dans Acts CSV
53812;30183;JJ170;58;FOLIO vide ou non reconnu dans Acts CSV
53813;30183;JJ170;58;FOLIO vide ou non reconnu dans Acts CSV
53814;30184;JJ170;59;FOLIO vide ou non reconnu dans Acts CSV
53815;30185;JJ170;60;FOLIO vide ou non reconnu dans Acts CSV
53816;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53817;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53818;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53819;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53820;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53821;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53822;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53823;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53824;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53825;30186;JJ170;61;FOLIO vide ou non reconnu dans Acts CSV
53826;30187;JJ170;61bis;FOLIO vide ou non reconnu dans Acts CSV
53827;30187;JJ170;61bis;FOLIO vide ou non reconnu dans Acts CSV
53828;30188;JJ170;62;FOLIO vide ou non reconnu dans Acts CSV
53829;30188;JJ170;62;FOLIO vide ou non reconnu dans Acts CSV
53830;30189;JJ170;63;FOLIO vide ou non reconnu dans Acts CSV
53831;30189;JJ170;63;FOLIO vide ou non reconnu dans Acts CSV
53832;30189;JJ170;63;FOLIO vide ou non reconnu dans Acts CSV
53833;30190;JJ170;64;FOLIO vide ou non reconnu dans Acts CSV
53834;30190;JJ170;64;FOLIO vide ou non reconnu dans Acts CSV
53835;30191;JJ170;65;FOLIO vide ou non reconnu dans Acts CSV
53836;30191;JJ170;65;FOLIO vide ou non reconnu dans Acts CSV
53837;30192;JJ170;66;FOLIO vide ou non reconnu dans Acts CSV
53838;30192;JJ170;66;FOLIO vide ou non reconnu dans Acts CSV
53839;30193;JJ170;67;FOLIO vide ou non reconnu dans Acts CSV
53840;30193;JJ170;67;FOLIO vide ou non reconnu dans Acts CSV
53841;30194;JJ170;68;FOLIO vide ou non reconnu dans Acts CSV
53842;30194;JJ170;68;FOLIO vide ou non reconnu dans Acts CSV
53843;30194;JJ170;68;FOLIO vide ou non reconnu dans Acts CSV
53844;30195;JJ170;69;FOLIO vide ou non reconnu dans Acts CSV
53845;30196;JJ170;70;FOLIO vide ou non reconnu dans Acts CSV
53846;30196;JJ170;70;FOLIO vide ou non reconnu dans Acts CSV
53847;30197;JJ170;71;FOLIO vide ou non reconnu dans Acts CSV
53848;30197;JJ170;71;FOLIO vide ou non reconnu dans Acts CSV
53849;30197;JJ170;71;FOLIO vide ou non reconnu dans Acts CSV
53850;30198;JJ170;72;FOLIO vide ou non reconnu dans Acts CSV
53853;30199;JJ170;73;FOLIO vide ou non reconnu dans Acts CSV
53854;30199;JJ170;73;FOLIO vide ou non reconnu dans Acts CSV
53855;30200;JJ170;74;FOLIO vide ou non reconnu dans Acts CSV
53856;30201;JJ170;75;FOLIO vide ou non reconnu dans Acts CSV
53857;30202;JJ170;76;
53858;30202;JJ170;76;
53859;30203;JJ170;77;
53860;30203;JJ170;77;
53861;30204;JJ170;78;FOLIO vide ou non reconnu dans Acts CSV
53862;30204;JJ170;78;FOLIO vide ou non reconnu dans Acts CSV
53863;30205;JJ170;79;FOLIO vide ou non reconnu dans Acts CSV
53864;30205;JJ170;79;FOLIO vide ou non reconnu dans Acts CSV
53865;30206;JJ170;80;FOLIO vide ou non reconnu dans Acts CSV
53866;30206;JJ170;80;FOLIO vide ou non reconnu dans Acts CSV
53867;30207;JJ170;81;FOLIO vide ou non reconnu dans Acts CSV
53868;30207;JJ170;81;FOLIO vide ou non reconnu dans Acts CSV
53869;30208;JJ170;82;FOLIO vide ou non reconnu dans Acts CSV
53870;30208;JJ170;82;FOLIO vide ou non reconnu dans Acts CSV
53871;30209;JJ170;83;
53872;30209;JJ170;83;
53873;30210;JJ170;84;
53874;30210;JJ170;84;
53875;30211;JJ170;85;FOLIO vide ou non reconnu dans Acts CSV
53876;30211;JJ170;85;FOLIO vide ou non reconnu dans Acts CSV
53877;30212;JJ170;86;FOLIO vide ou non reconnu dans Acts CSV
53878;30212;JJ170;86;FOLIO vide ou non reconnu dans Acts CSV
53879;30212;JJ170;86;FOLIO vide ou non reconnu dans Acts CSV
53880;30213;JJ170;87;FOLIO vide ou non reconnu dans Acts CSV
53881;30213;JJ170;87;FOLIO vide ou non reconnu dans Acts CSV
53882;30214;JJ170;88;
53883;30214;JJ170;88;
53884;30214;JJ170;88;
53885;30215;JJ170;89;
53886;30215;JJ170;89;
53887;30216;JJ170;90;FOLIO vide ou non reconnu dans Acts CSV
53888;30216;JJ170;90;FOLIO vide ou non reconnu dans Acts CSV
53889;30217;JJ170;91;
53890;30217;JJ170;91;
53891;30218;JJ170;92;FOLIO vide ou non reconnu dans Acts CSV
53892;30218;JJ170;92;FOLIO vide ou non reconnu dans Acts CSV
53893;30218;JJ170;92;FOLIO vide ou non reconnu dans Acts CSV
53894;30218;JJ170;92;FOLIO vide ou non reconnu dans Acts CSV
53895;30219;JJ170;93;FOLIO vide ou non reconnu dans Acts CSV
53896;30220;JJ170;94;FOLIO vide ou non reconnu dans Acts CSV
53897;30220;JJ170;94;FOLIO vide ou non reconnu dans Acts CSV
53898;30220;JJ170;94;FOLIO vide ou non reconnu dans Acts CSV
53899;30221;JJ170;95;
53900;30221;JJ170;95;
53901;30222;JJ170;96;
53902;30222;JJ170;96;
53903;30223;JJ170;97;FOLIO vide ou non reconnu dans Acts CSV
53904;30223;JJ170;97;FOLIO vide ou non reconnu dans Acts CSV
53905;30224;JJ170;98;FOLIO vide ou non reconnu dans Acts CSV
53906;30224;JJ170;98;FOLIO vide ou non reconnu dans Acts CSV
53907;30224;JJ170;98;FOLIO vide ou non reconnu dans Acts CSV
53908;30225;JJ170;99;FOLIO vide ou non reconnu dans Acts CSV
53909;30225;JJ170;99;FOLIO vide ou non reconnu dans Acts CSV
53910;30226;JJ170;100;FOLIO vide ou non reconnu dans Acts CSV
53911;30227;JJ170;101;FOLIO vide ou non reconnu dans Acts CSV
53912;30228;JJ170;102;FOLIO vide ou non reconnu dans Acts CSV
53913;30228;JJ170;102;FOLIO vide ou non reconnu dans Acts CSV
53914;30229;JJ170;103;FOLIO vide ou non reconnu dans Acts CSV
53915;30229;JJ170;103;FOLIO vide ou non reconnu dans Acts CSV
53916;30230;JJ170;104;
53917;30231;JJ170;104bis;FOLIO vide ou non reconnu dans Acts CSV
53918;30231;JJ170;104bis;FOLIO vide ou non reconnu dans Acts CSV
53919;30232;JJ170;105;FOLIO vide ou non reconnu dans Acts CSV
53920;30232;JJ170;105;FOLIO vide ou non reconnu dans Acts CSV
53921;30233;JJ170;106;FOLIO vide ou non reconnu dans Acts CSV
53922;30233;JJ170;106;FOLIO vide ou non reconnu dans Acts CSV
53923;30234;JJ170;107;FOLIO vide ou non reconnu dans Acts CSV
53924;30234;JJ170;107;FOLIO vide ou non reconnu dans Acts CSV
53925;30235;JJ170;108;FOLIO vide ou non reconnu dans Acts CSV
53926;30235;JJ170;108;FOLIO vide ou non reconnu dans Acts CSV
53927;30236;JJ170;109;
53928;30236;JJ170;109;
53929;30237;JJ170;110;FOLIO vide ou non reconnu dans Acts CSV
53930;30237;JJ170;110;FOLIO vide ou non reconnu dans Acts CSV
53931;30238;JJ170;111;FOLIO vide ou non reconnu dans Acts CSV
53932;30238;JJ170;111;FOLIO vide ou non reconnu dans Acts CSV
53933;30239;JJ170;112;
53934;30240;JJ170;113;FOLIO vide ou non reconnu dans Acts CSV
53935;30240;JJ170;113;FOLIO vide ou non reconnu dans Acts CSV
53936;30241;JJ170;114;
53937;30241;JJ170;114;
53938;30242;JJ170;115;FOLIO vide ou non reconnu dans Acts CSV
53939;30242;JJ170;115;FOLIO vide ou non reconnu dans Acts CSV
53940;30243;JJ170;116;FOLIO vide ou non reconnu dans Acts CSV
53941;30243;JJ170;116;FOLIO vide ou non reconnu dans Acts CSV
53942;30244;JJ170;117;FOLIO vide ou non reconnu dans Acts CSV
53943;30244;JJ170;117;FOLIO vide ou non reconnu dans Acts CSV
53944;30245;JJ170;118;FOLIO vide ou non reconnu dans Acts CSV
53945;30245;JJ170;118;FOLIO vide ou non reconnu dans Acts CSV
53946;30246;JJ170;119;FOLIO vide ou non reconnu dans Acts CSV
53947;30246;JJ170;119;FOLIO vide ou non reconnu dans Acts CSV
53948;30247;JJ170;120;FOLIO vide ou non reconnu dans Acts CSV
53949;30247;JJ170;120;FOLIO vide ou non reconnu dans Acts CSV
53950;30248;JJ170;121;FOLIO vide ou non reconnu dans Acts CSV
53951;30248;JJ170;121;FOLIO vide ou non reconnu dans Acts CSV
53952;30249;JJ170;122;FOLIO vide ou non reconnu dans Acts CSV
53953;30249;JJ170;122;FOLIO vide ou non reconnu dans Acts CSV
53954;30250;JJ170;123;
53955;30250;JJ170;123;
53956;30251;JJ170;124;FOLIO vide ou non reconnu dans Acts CSV
53957;30252;JJ170;125;FOLIO vide ou non reconnu dans Acts CSV
53958;30253;JJ170;126;FOLIO vide ou non reconnu dans Acts CSV
53959;30253;JJ170;126;FOLIO vide ou non reconnu dans Acts CSV
53960;30254;JJ170;127;FOLIO vide ou non reconnu dans Acts CSV
53961;30254;JJ170;127;FOLIO vide ou non reconnu dans Acts CSV
53962;30255;JJ170;128;
53963;30255;JJ170;128;
53964;30256;JJ170;129;FOLIO vide ou non reconnu dans Acts CSV
53965;30257;JJ170;130;FOLIO vide ou non reconnu dans Acts CSV
53966;30258;JJ170;131;FOLIO vide ou non reconnu dans Acts CSV
53967;30258;JJ170;131;FOLIO vide ou non reconnu dans Acts CSV
53968;30259;JJ170;132;
53969;30259;JJ170;132;
53970;30260;JJ170;133;
53971;30260;JJ170;133;
53972;30261;JJ170;134;FOLIO vide ou non reconnu dans Acts CSV
53973;30261;JJ170;134;FOLIO vide ou non reconnu dans Acts CSV
53974;30262;JJ170;135;FOLIO vide ou non reconnu dans Acts CSV
53975;30262;JJ170;135;FOLIO vide ou non reconnu dans Acts CSV
53976;30262;JJ170;135;FOLIO vide ou non reconnu dans Acts CSV
53977;30263;JJ170;136;FOLIO vide ou non reconnu dans Acts CSV
53978;30263;JJ170;136;FOLIO vide ou non reconnu dans Acts CSV
53979;30264;JJ170;137;
53980;30264;JJ170;137;
53981;30265;JJ170;138;FOLIO vide ou non reconnu dans Acts CSV
53982;30265;JJ170;138;FOLIO vide ou non reconnu dans Acts CSV
53983;30265;JJ170;138;FOLIO vide ou non reconnu dans Acts CSV
53984;30266;JJ170;139;
53985;30266;JJ170;139;
53986;30267;JJ170;140;FOLIO vide ou non reconnu dans Acts CSV
53987;30267;JJ170;140;FOLIO vide ou non reconnu dans Acts CSV
53988;30268;JJ170;141;FOLIO vide ou non reconnu dans Acts CSV
53989;30268;JJ170;141;FOLIO vide ou non reconnu dans Acts CSV
53990;30269;JJ170;142;FOLIO vide ou non reconnu dans Acts CSV
53991;30269;JJ170;142;FOLIO vide ou non reconnu dans Acts CSV
53992;30269;JJ170;142;FOLIO vide ou non reconnu dans Acts CSV
53993;30270;JJ170;143;FOLIO vide ou non reconnu dans Acts CSV
53994;30270;JJ170;143;FOLIO vide ou non reconnu dans Acts CSV
53995;30270;JJ170;143;FOLIO vide ou non reconnu dans Acts CSV
53996;30271;JJ170;144;FOLIO vide ou non reconnu dans Acts CSV
53997;30271;JJ170;144;FOLIO vide ou non reconnu dans Acts CSV
53998;30272;JJ170;145;FOLIO vide ou non reconnu dans Acts CSV
53999;30272;JJ170;145;FOLIO vide ou non reconnu dans Acts CSV
54000;30272,1;JJ170;145bis;FOLIO vide ou non reconnu dans Acts CSV
54001;30272,1;JJ170;145bis;FOLIO vide ou non reconnu dans Acts CSV
54002;30273;JJ170;146;FOLIO vide ou non reconnu dans Acts CSV
54003;30273;JJ170;146;FOLIO vide ou non reconnu dans Acts CSV
54004;30274;JJ170;147;FOLIO vide ou non reconnu dans Acts CSV
54005;30274;JJ170;147;FOLIO vide ou non reconnu dans Acts CSV
54006;30275;JJ170;148;
54007;30275;JJ170;148;
54008;30275;JJ170;148;
54009;30276;JJ170;149;FOLIO vide ou non reconnu dans Acts CSV
54010;30276;JJ170;149;FOLIO vide ou non reconnu dans Acts CSV
54011;30277;JJ170;150;FOLIO vide ou non reconnu dans Acts CSV
54012;30277;JJ170;150;FOLIO vide ou non reconnu dans Acts CSV
54013;30278;JJ170;151;FOLIO vide ou non reconnu dans Acts CSV
54014;30278;JJ170;151;FOLIO vide ou non reconnu dans Acts CSV
54015;30279;JJ170;152;FOLIO vide ou non reconnu dans Acts CSV
54016;30279;JJ170;152;FOLIO vide ou non reconnu dans Acts CSV
54017;30280;JJ170;153;FOLIO vide ou non reconnu dans Acts CSV
54018;30280;JJ170;153;FOLIO vide ou non reconnu dans Acts CSV
54019;30281;JJ170;154;FOLIO vide ou non reconnu dans Acts CSV
54020;30281;JJ170;154;FOLIO vide ou non reconnu dans Acts CSV
54021;30282;JJ170;155;FOLIO vide ou non reconnu dans Acts CSV
54022;30282;JJ170;155;FOLIO vide ou non reconnu dans Acts CSV
54023;30283;JJ170;156;FOLIO vide ou non reconnu dans Acts CSV
54024;30283;JJ170;156;FOLIO vide ou non reconnu dans Acts CSV
54025;30284;JJ170;157;FOLIO vide ou non reconnu dans Acts CSV
54026;30284;JJ170;157;FOLIO vide ou non reconnu dans Acts CSV
54027;30285;JJ170;158;FOLIO vide ou non reconnu dans Acts CSV
54028;30285;JJ170;158;FOLIO vide ou non reconnu dans Acts CSV
54029;30286;JJ170;159;FOLIO vide ou non reconnu dans Acts CSV
54030;30286;JJ170;159;FOLIO vide ou non reconnu dans Acts CSV
54031;30287;JJ170;160;
54032;30288;JJ170;161;FOLIO vide ou non reconnu dans Acts CSV
54033;30288;JJ170;161;FOLIO vide ou non reconnu dans Acts CSV
54034;30289;JJ170;162;FOLIO vide ou non reconnu dans Acts CSV
