manifestURL;canvasId;imageLabel;urlImage;htmlCode;imageWidthAsDownloaded;imageHeightAsDownloaded;imageWidthAsDeclared;imageHeightAsDeclared;urlResizedImage;ResizedImagehtmlCode;ResizedImageWidthAsDownloaded;ResizedImageHeightAsDownloaded;imageURL_resolved;urlResizedImage_resolved;imageFileName;localExists;checksumMD5
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390801;35v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vng1vdljr9zy/full/full/0/default.jpg;200;2375;3000;3760;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vng1vdljr9zy/full/1200,/0/default.jpg;200;1200;1516;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7524_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7524_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0072.jpg;True;9a6f05912a9ba1e1643ae95144117fd9
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390802;36r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuus1svtmrha/full/full/0/default.jpg;200;2451;3000;3880;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuus1svtmrha/full/1200,/0/default.jpg;200;1200;1469;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7525_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7525_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0073.jpg;True;2df767013bfdeb6993b0776a5c9757e6
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390803;36v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf2cfbxpdwdt/full/full/0/default.jpg;200;2375;3000;3760;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf2cfbxpdwdt/full/1200,/0/default.jpg;200;1200;1516;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7526_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7526_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0074.jpg;True;d7db6e59a541ae17f4abfbfc2cd4ce11
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390804;37r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx87jsztrynm/full/full/0/default.jpg;200;2451;3000;3880;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx87jsztrynm/full/1200,/0/default.jpg;200;1200;1469;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7527_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7527_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0075.jpg;True;47616f79cadeb7d1ffb547e7bb9a2dab
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390805;37v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrpemj1d1bt3/full/full/0/default.jpg;200;2360;3000;3760;4779;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrpemj1d1bt3/full/1200,/0/default.jpg;200;1200;1525;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7528_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7528_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0076.jpg;True;22c99683d5fd6164404e57b3925ae315
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390806;38r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo8fmysjbmhk/full/full/0/default.jpg;200;2451;3000;3880;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo8fmysjbmhk/full/1200,/0/default.jpg;200;1200;1469;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7529_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7529_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0077.jpg;True;e89eca8dc3dceeef2830717dc686c8f5
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390807;38v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu0cuu4sirj7/full/full/0/default.jpg;200;2360;3000;3760;4779;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu0cuu4sirj7/full/1200,/0/default.jpg;200;1200;1525;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7530_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7530_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0078.jpg;True;5ef6fd174776d651f7189c7b0e112b34
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390808;39r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v55r6jsidw7l/full/full/0/default.jpg;200;2441;3000;3844;4725;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v55r6jsidw7l/full/1200,/0/default.jpg;200;1200;1475;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7531_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7531_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0079.jpg;True;bab2b1b1b11603837694435cf8216fb5
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390809;39v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbuj4dvruflv/full/full/0/default.jpg;200;2360;3000;3760;4779;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbuj4dvruflv/full/1200,/0/default.jpg;200;1200;1525;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7532_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7532_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0080.jpg;True;dd1d291c681eb5b837c02082dcbcd5ac
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390810;40r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsfpx87orfux/full/full/0/default.jpg;200;2441;3000;3844;4725;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsfpx87orfux/full/1200,/0/default.jpg;200;1200;1475;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7533_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7533_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0081.jpg;True;f7ff241c3ce70475300bcd4b07d345dc
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390811;40v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v61hzjuvrf6l/full/full/0/default.jpg;200;2360;3000;3760;4779;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v61hzjuvrf6l/full/1200,/0/default.jpg;200;1200;1525;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7534_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7534_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0082.jpg;True;ddb9d363e5fcdac60ec7deda00ad89ff
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390812;41r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbzv2tbnp43/full/full/0/default.jpg;200;2425;3000;3820;4725;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzbzv2tbnp43/full/1200,/0/default.jpg;200;1200;1484;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7535_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7535_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0083.jpg;True;2c7bda22a25acdc4eb46b08dfa85047b
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390813;41v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve1bmp22j09k/full/full/0/default.jpg;200;2384;3000;3760;4731;https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve1bmp22j09k/full/1200,/0/default.jpg;200;1200;1510;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7536_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7536_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0084.jpg;True;d24b3c947ce83d416b81886e1feaebab
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390814;42r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh84b3wrairl/full/full/0/default.jpg;200;2483;3000;3910;4725;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh84b3wrairl/full/1200,/0/default.jpg;200;1200;1450;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7537_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7537_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0085.jpg;True;274d3651369a9c27cde36b0531b49f16
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390815;42v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhnnbyb02ee4/full/full/0/default.jpg;200;2372;3000;3760;4755;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhnnbyb02ee4/full/1200,/0/default.jpg;200;1200;1518;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7538_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7538_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0086.jpg;True;01f6919f1172ffbdee28eca9fdfc7547
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390816;43r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp1ts3dtcybk/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp1ts3dtcybk/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7539_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7539_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0087.jpg;True;59eb447e95c51d141e26640b0470f4da
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390817;43v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3mnzexh6iyt/full/full/0/default.jpg;200;2372;3000;3760;4755;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3mnzexh6iyt/full/1200,/0/default.jpg;200;1200;1518;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7540_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7540_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0088.jpg;True;99b490ad74bdacf363c9074e9f40c561
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390818;44r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6arhauvoylq/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6arhauvoylq/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7541_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7541_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0089.jpg;True;85bc5c4d60561aa0b932815bf881471e
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390819;44v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vset5754iq75/full/full/0/default.jpg;200;2372;3000;3760;4755;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vset5754iq75/full/1200,/0/default.jpg;200;1200;1518;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7542_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7542_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0090.jpg;True;7e7c041fe2e4563f8ccb80e0c3399a69
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390820;45r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd6kboqunj0x/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd6kboqunj0x/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7543_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7543_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0091.jpg;True;7c405826d09b67e472835f08054f4b81
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390821;45v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbh75dw3zmvd/full/full/0/default.jpg;200;2372;3000;3760;4755;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbh75dw3zmvd/full/1200,/0/default.jpg;200;1200;1518;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7544_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7544_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0092.jpg;True;093040477bf1231950ae3fdb6d8540c9
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390822;46r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg1ll54bcapj/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg1ll54bcapj/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7545_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7545_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0093.jpg;True;79e7d11ea8c375d0a57f0d972f222c90
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390823;46v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu17lvu4vsfd/full/full/0/default.jpg;200;2395;3000;3796;4755;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu17lvu4vsfd/full/1200,/0/default.jpg;200;1200;1503;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7546_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7546_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0094.jpg;True;d6037f90b558765afc3a645d36011c32
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390824;47r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzkrwoqik4yl/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzkrwoqik4yl/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7547_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7547_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0095.jpg;True;588c8307a710fa3fefe1d8ca6f68f7b6
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390825;47v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqkqvw35mm0n/full/full/0/default.jpg;200;2395;3000;3796;4755;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqkqvw35mm0n/full/1200,/0/default.jpg;200;1200;1503;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7548_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7548_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0096.jpg;True;32cb334b8beddc6eca60568c65ad1856
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390826;48r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vulippeh5shq/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vulippeh5shq/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7549_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7549_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0097.jpg;True;2d794350cd22e6125340c9a55a8ed5ff
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390827;48v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjdfawzfuk6f/full/full/0/default.jpg;200;2384;3000;3778;4755;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjdfawzfuk6f/full/1200,/0/default.jpg;200;1200;1510;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7550_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7550_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0098.jpg;True;01e19dbdf47940329bf287d42cb69e47
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390828;49r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb1cf7y27lwt/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb1cf7y27lwt/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7551_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7551_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0099.jpg;True;833316967cf2508469b1f927ee5c5768
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390829;49v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4mij3oblfvy/full/full/0/default.jpg;200;2384;3000;3778;4755;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4mij3oblfvy/full/1200,/0/default.jpg;200;1200;1510;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7552_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7552_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0100.jpg;True;ee623d3d988ee81cf9e3aac3960b5324
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390830;50r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu6vtmqet5pv/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu6vtmqet5pv/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7553_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7553_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0101.jpg;True;619566f54b78da6df303ed082d04d546
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390831;50v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh52f7a1436q/full/full/0/default.jpg;200;2393;3000;3778;4737;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh52f7a1436q/full/1200,/0/default.jpg;200;1200;1505;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7554_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7554_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0102.jpg;True;679e250c8da022846a82eab7976364e6
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390832;51r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmpub1fqxek4/full/full/0/default.jpg;200;2459;3000;3892;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmpub1fqxek4/full/1200,/0/default.jpg;200;1200;1464;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7555_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7555_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0103.jpg;True;bf15454477605d536ac3240c7c0b95e3
