manifestURL,canvasId,urlImage,folderPath,imageLabel,imageWidthAsDeclared,imageHeightAsDeclared,htmlCode,imageFileName,imageWidthAsDownloaded,imageHeightAsDownloaded,urlResizedImage,ResizedImagehtmlCode,ResizedImageWidthAsDownloaded,ResizedImageHeightAsDownloaded
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198782,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlkwdzj8vfw4/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,142v,3808,6046,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-286.jpg,3808,6046,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlkwdzj8vfw4/full/1200,/0/default.jpg+ACI-,200,1200,1905
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198783,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vugvyikp9bg7/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,143r,3840,6054,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-287.jpg,3840,6054,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vugvyikp9bg7/full/1200,/0/default.jpg+ACI-,200,1200,1892
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198784,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwcikv85w7rh/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,143v,3808,6046,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-288.jpg,3808,6046,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwcikv85w7rh/full/1200,/0/default.jpg+ACI-,200,1200,1905
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198785,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v34hndc2ahxq/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,144r,3840,6054,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-289.jpg,3840,6054,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v34hndc2ahxq/full/1200,/0/default.jpg+ACI-,200,1200,1892
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198786,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcv9xki81p5d/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,144v,3808,6070,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-290.jpg,3808,6070,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcv9xki81p5d/full/1200,/0/default.jpg+ACI-,200,1200,1913
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198787,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8q8gw5oomrs/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,145r,3784,6038,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-291.jpg,3784,6038,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8q8gw5oomrs/full/1200,/0/default.jpg+ACI-,200,1200,1915
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198788,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4f6higyf7ba/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,145v,3705,6070,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-292.jpg,3705,6070,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4f6higyf7ba/full/1200,/0/default.jpg+ACI-,200,1200,1966
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198789,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg8vzhwon9we/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,146r,4080,5814,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-293.jpg,4080,5814,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg8vzhwon9we/full/1200,/0/default.jpg+ACI-,200,1200,1710
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198790,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhdbn1zatse9/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,146v,3840,5814,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-294.jpg,3840,5814,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhdbn1zatse9/full/1200,/0/default.jpg+ACI-,200,1200,1817
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198791,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyvret7l4i2d/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,147r,4080,5814,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-295.jpg,4080,5814,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyvret7l4i2d/full/1200,/0/default.jpg+ACI-,200,1200,1710
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198792,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd1vaqjkny20/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,147v,3840,5806,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-296.jpg,3840,5806,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd1vaqjkny20/full/1200,/0/default.jpg+ACI-,200,1200,1814
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198793,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9p29zw1d5z9/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,148r,4048,5814,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-297.jpg,4048,5814,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9p29zw1d5z9/full/1200,/0/default.jpg+ACI-,200,1200,1724
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198794,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxd34z7n1l12/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,148v,3840,5806,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-298.jpg,3840,5806,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxd34z7n1l12/full/1200,/0/default.jpg+ACI-,200,1200,1814
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198795,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhbs1wfzyg9n/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,149r,4016,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-299.jpg,4016,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhbs1wfzyg9n/full/1200,/0/default.jpg+ACI-,200,1200,1732
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198796,https://iiif.irht.cnrs.fr/iiif/ark:/63955/viinfj1kiaiw/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,149v,3840,5806,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-300.jpg,3840,5806,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/viinfj1kiaiw/full/1200,/0/default.jpg+ACI-,200,1200,1814
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198797,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdnvlaw7bzon/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,150r,4016,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-301.jpg,4016,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdnvlaw7bzon/full/1200,/0/default.jpg+ACI-,200,1200,1732
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198798,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrpj7oinx66g/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,150v,3872,5806,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-302.jpg,3872,5806,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrpj7oinx66g/full/1200,/0/default.jpg+ACI-,200,1200,1799
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198799,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtlzu6i4oeib/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,151r,3984,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-303.jpg,3984,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtlzu6i4oeib/full/1200,/0/default.jpg+ACI-,200,1200,1746
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198800,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v93m6ax5zlwo/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,151v,3864,5806,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-304.jpg,3864,5806,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v93m6ax5zlwo/full/1200,/0/default.jpg+ACI-,200,1200,1803
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198801,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v54dnrbtyrmk/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,152r,4016,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-305.jpg,4016,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v54dnrbtyrmk/full/1200,/0/default.jpg+ACI-,200,1200,1732
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198802,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhq9men4qx8/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,152v,3864,5830,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-306.jpg,3864,5830,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhq9men4qx8/full/1200,/0/default.jpg+ACI-,200,1200,1811
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198803,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc3j98jv580a/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,153r,3976,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-307.jpg,3976,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc3j98jv580a/full/1200,/0/default.jpg+ACI-,200,1200,1750
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198804,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlo1xh0p4kgm/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,153v,3912,5830,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-308.jpg,3912,5830,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlo1xh0p4kgm/full/1200,/0/default.jpg+ACI-,200,1200,1788
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198805,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vap8pddfamrd/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,154r,3976,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-309.jpg,3976,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vap8pddfamrd/full/1200,/0/default.jpg+ACI-,200,1200,1750
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198806,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v51moxswx2il/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,154v,3753,5830,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-310.jpg,3753,5830,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v51moxswx2il/full/1200,/0/default.jpg+ACI-,200,1200,1864
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198807,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4g3458plu0b/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,155r,3960,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-311.jpg,3960,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4g3458plu0b/full/1200,/0/default.jpg+ACI-,200,1200,1757
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198808,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2pof5z2wd7y/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,155v,3753,5830,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-312.jpg,3753,5830,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2pof5z2wd7y/full/1200,/0/default.jpg+ACI-,200,1200,1864
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198809,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzwvsttucfys/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,156r,3960,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-313.jpg,3960,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzwvsttucfys/full/1200,/0/default.jpg+ACI-,200,1200,1757
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198810,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi3xqsjlsuni/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,156v,3808,5830,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-314.jpg,3808,5830,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi3xqsjlsuni/full/1200,/0/default.jpg+ACI-,200,1200,1837
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198811,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj3ni5jvdiva/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,157r,3960,5798,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-315.jpg,3960,5798,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj3ni5jvdiva/full/1200,/0/default.jpg+ACI-,200,1200,1757
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198812,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdn46hgmg84j/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,157v,3864,5790,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-316.jpg,3864,5790,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdn46hgmg84j/full/1200,/0/default.jpg+ACI-,200,1200,1798
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198813,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6vcph5j4n38/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,158r,4120,5966,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-317.jpg,4120,5966,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6vcph5j4n38/full/1200,/0/default.jpg+ACI-,200,1200,1738
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198814,https://iiif.irht.cnrs.fr/iiif/ark:/63955/valeuhscc2pz/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,158v,3896,5942,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-318.jpg,3896,5942,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/valeuhscc2pz/full/1200,/0/default.jpg+ACI-,200,1200,1830
https://api.irht.cnrs.fr/ark:/63955/fvmq2a9h4f2p/manifest.json,https://arca.irht.cnrs.fr/iiif/128400/canvas/canvas+AC0-4198815,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6whnixvnh1j/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097,159r,4072,5966,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ097+AF8-319.jpg,4072,5966,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6whnixvnh1j/full/1200,/0/default.jpg+ACI-,200,1200,1758
